ward,menu_package,address,cost,cost_numeric
6,Street Speed Hump Menu (2024),ON S CALUMET AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S CALUMET AVE FROM E 94TH ST (9400 S) TO E 95TH ST (9500 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S CHAMPLAIN AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S CHAMPLAIN AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S EBERHART AVE FROM E 75TH ST (7500 S) TO E 76TH ST (7600 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S EBERHART AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S EBERHART AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S EGGLESTON AVE FROM W 74TH ST (7400 S) TO W 75TH ST (7500 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S EVANS AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S INDIANA AVE FROM E 71ST ST (7100 S) TO E 72ND ST (7200 S),"$4,887.66",4887.66
6,Street Speed Hump Menu (2024),ON S INDIANA AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S INDIANA AVE FROM E 89TH ST (8900 S) TO E 95TH ST (9500 S),"$26,840.00",26840.0
6,Street Speed Hump Menu (2024),ON S LANGLEY AVE FROM E 75TH ST (7500 S) TO E 76TH ST (7600 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S LOWE AVE FROM W 78TH ST (7800 S) TO W 79TH ST (7900 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S MICHIGAN AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S MICHIGAN AVE FROM E 84TH ST (8400 S) TO E 87TH ST (8700 S),"$14,640.00",14640.0
6,Street Speed Hump Menu (2024),ON S NORMAL AVE FROM W MARQUETTE RD (6700 S) TO W 69TH ST (6900 S),"$9,760.00",9760.0
6,Street Speed Hump Menu (2024),ON S PRAIRIE AVE FROM E 69TH ST (6900 S) TO E 71ST ST (7100 S),"$9,760.00",9760.0
6,Street Speed Hump Menu (2024),ON S PRAIRIE AVE FROM E 71ST ST (7100 S) TO E 72ND ST (7200 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S PRAIRIE AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S PRAIRIE AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S RHODES AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S RHODES AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S RHODES AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S STEWART AVE FROM W 63RD ST (6300 S) TO W MARQUETTE RD (6700 S),"$17,080.00",17080.0
6,Street Speed Hump Menu (2024),ON S STEWART AVE FROM W 71ST ST (7100 S) TO W 75TH ST (7500 S),"$19,520.00",19520.0
6,Street Speed Hump Menu (2024),ON S ST LAWRENCE AVE FROM E 68TH ST (6800 S) TO E 69TH ST (6900 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S ST LAWRENCE AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S VERNON AVE FROM E 72ND ST (7200 S) TO E 74TH ST (7400 S),"$9,760.00",9760.0
6,Street Speed Hump Menu (2024),ON S VERNON AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON S VERNON AVE FROM E 84TH ST (8400 S) TO E 87TH ST (8700 S),"$14,640.00",14640.0
6,Street Speed Hump Menu (2024),ON S WABASH AVE FROM E 83RD ST (8300 S) TO E 87TH ST (8700 S),"$19,520.00",19520.0
6,Street Speed Hump Menu (2024),ON S WABASH AVE FROM E MARQUETTE RD (6700 S) TO E 68TH ST (6800 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON W 65TH ST FROM S LOWE AVE (632 W) TO S HALSTED ST (800 W),"$4,880.00",4880.0
6,Street Speed Hump Menu (2024),ON W 65TH ST FROM S WENTWORTH AVE (200 W) TO S STEWART AVE (400 W),"$7,320.00",7320.0
7,ADA - Street Resurfacing Menu (2024),ON E 81ST ST FROM S CRANDON AVE (2300 E) TO S OGLESBY AVE (2330 E),"$7,406.94",7406.94
7,ADA - Street Resurfacing Menu (2024),ON E 96TH ST FROM S CONSTANCE AVE (1840 E) TO S CHAPPEL AVE (2100 E),"$15,887.13",15887.13
7,Alley Apron Menu (2024),9058 S OGLESBY AVE,"$18,568.20",18568.2
7,Alley Apron Menu (2024),ON E 77TH ST FROM S PHILLIPS AVE (2430 E) TO S ESSEX AVE (2500 E); 2443 E 77TH ST; 2444 E 77TH ST,"$22,894.79",22894.79
7,Alley Speed Hump Menu (2024),E 72ND ST & S CORNELL AVE&S EAST END AVE & E 73RD ST,"$1,450.00",1450.0
7,Curb & Gutter Menu (2024),ON E 93RD ST FROM S CLYDE AVE (2100 E) TO S MERRILL AVE (2130 E),"$27,522.36",27522.36
7,Curb & Gutter Menu (2024),ON S MERRILL AVE FROM E 91ST ST (9100 S) TO E 94TH ST (9400 S),"$95,929.15",95929.15
7,Sidewalk Menu (2024),10042 S CALHOUN AVE,"$6,356.29",6356.29
7,Sidewalk Menu (2024),10055 S LUELLA AVE,"$15,712.26",15712.26
7,Sidewalk Menu (2024),10059 S OGLESBY AVE,"$14,515.65",14515.65
7,Sidewalk Menu (2024),2145 E 100TH ST,"$5,454.66",5454.66
7,Sidewalk Menu (2024),2625 E 93RD ST,"$10,547.90",10547.9
7,Sidewalk Menu (2024),7219 S CONSTANCE AVE,"$3,690.56",3690.56
7,Sidewalk Menu (2024),7250 S CORNELL AVE,"$4,354.81",4354.81
7,Sidewalk Menu (2024),7328 S EUCLID AVE,"$6,451.19",6451.19
7,Sidewalk Menu (2024),7822-7824 S KINGSTON AVE,"$15,241.19",15241.19
7,Sidewalk Menu (2024),9100 S OGLESBY AVE,"$55,506.46",55506.46
7,Sidewalk Menu (2024),9116 S SAGINAW AVE,"$3,302.59",3302.59
7,Sidewalk Menu (2024),9336 S LUELLA AVE,"$8,670.79",8670.79
7,Sidewalk Menu (2024),9347 S MANISTEE AVE,"$5,142.99",5142.99
7,Street Light Upgrade Menu (2024),7537 S PHILLIPS AVE; 7533 S PHILLIPS AVE,"$1,000.00",1000.0
7,Street Light Upgrade Menu (2024),8218 S BRANDON AVE,$500.00,500.0
7,Street Light Upgrade Menu (2024),8340 S PAXTON AVE,$500.00,500.0
7,Street Resurfacing Menu (2024),ON E 73RD ST FROM 2600 E TO S EXCHANGE AVE (2520 E),"$35,231.40",35231.4
7,Street Resurfacing Menu (2024),ON E 78TH ST FROM 2948 E TO S EXCHANGE AVE (2900 E),"$31,659.21",31659.21
7,Street Resurfacing Menu (2024),ON E 81ST ST FROM S CRANDON AVE (2300 E) TO S OGLESBY AVE (2330 E),"$24,162.70",24162.7
7,Street Resurfacing Menu (2024),ON E 81ST ST FROM S EXCHANGE AVE (2930 E) TO S COLES AVE (3100 E),"$103,379.10",103379.1
7,Street Resurfacing Menu (2024),ON E 96TH ST FROM S CONSTANCE AVE (1840 E) TO S CHAPPEL AVE (2100 E),"$108,632.77",108632.77
7,Street Resurfacing Menu (2024),ON S BRANDON AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),"$71,284.87",71284.87
7,Street Resurfacing Menu (2024),ON S BURNHAM AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$60,386.88",60386.88
7,Street Resurfacing Menu (2024),ON S CALHOUN AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S),"$28,185.12",28185.12
7,Street Resurfacing Menu (2024),ON S CORNELL AVE FROM E 71ST ST (7100 S) TO E 72ND ST (7200 S),"$63,782.84",63782.84
7,Street Resurfacing Menu (2024),ON S CRANDON AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),"$60,232.12",60232.12
7,Street Resurfacing Menu (2024),ON S EUCLID AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$47,906.75",47906.75
7,Street Resurfacing Menu (2024),ON S LUELLA AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),"$60,026.61",60026.61
7,Street Resurfacing Menu (2024),ON S MANISTEE AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$52,031.36",52031.36
7,Street Resurfacing Menu (2024),ON S MANISTEE AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$58,387.88",58387.88
7,Street Resurfacing Menu (2024),ON S OGLESBY AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S),"$127,577.12",127577.12
7,Street Resurfacing Menu (2024),ON S PAXTON AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),"$49,642.83",49642.83
7,Street Resurfacing Menu (2024),ON S SAGINAW AVE FROM E 91ST ST (9100 S) TO E 93RD ST (9300 S),"$118,670.89",118670.89
7,Street Speed Hump Menu (2024),ON E 74TH ST FROM S YATES BLVD (2400 E) TO S PHILLIPS AVE (2450 E),"$2,440.00",2440.0
7,Street Speed Hump Menu (2024),ON S BALTIMORE AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$9,760.00",9760.0
7,Street Speed Hump Menu (2024),ON S CRANDON AVE FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S),"$9,760.00",9760.0
7,Street Speed Hump Menu (2024),ON S KINGSTON AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2024),ON S MANISTEE AVE FROM E 92ND ST (9200 S) TO E 93RD ST (9300 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2024),ON S MARQUETTE AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2024),ON S PHILLIPS AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2024),ON S VAN VLISSINGEN RD FROM E 97TH ST (9700 S) TO E 98TH ST (9800 S),"$4,880.00",4880.0
7,Street Speed Hump Replacement (2024),ON E 96TH ST FROM S CONSTANCE AVE (1840 E) TO S CHAPPEL AVE (2100 E),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S BURNHAM AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S CORNELL AVE FROM E 71ST ST (7100 S) TO E 72ND ST (7200 S),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S CRANDON AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S LUELLA AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S MANISTEE AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),$0.00,0.0
7,Street Speed Hump Replacement (2024),ON S OGLESBY AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S),$0.00,0.0
8,ADA - Street Resurfacing Menu (2024),ON E 86TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E),"$2,887.23",2887.23
8,ADA - Street Resurfacing Menu (2024),ON S KIMBARK AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$11,213.19",11213.19
8,Alley Speed Hump Menu (2024),E 79TH ST & S CLYDE AVE&S MERRILL AVE & E 80TH ST,"$2,175.00",2175.0
8,Bollard Menu (2024),8459 S JEFFERY BLVD,"$5,091.96",5091.96
8,Concrete Alley Menu (2024),1748 E 83RD ST; S RIDGELAND AVE & E 83RD ST&E 83RD ST & S CREGIER AVE,"$14,676.88",14676.88
8,Curb & Gutter Menu (2024),8810 S CLYDE AVE,"$7,447.10",7447.1
8,Curb & Gutter Menu (2024),9017 S EAST END AVE,"$10,073.66",10073.66
8,Miscellaneous CDOT Projects (2024),1710-1712 E 79TH ST; 1738-1740 E 79TH ST; 1742-1744 E 79TH ST; 1748 E 79TH ST,$300.00,300.0
8,Miscellaneous CDOT Projects (2024),7647 S SOUTH CHICAGO AVE; 7653 S SOUTH CHICAGO AVE; 7643 S SOUTH CHICAGO AVE; 7671 S SOUTH CHICAGO AVE,$300.00,300.0
8,Sidewalk Menu (2024),1004 E 76TH ST; 1006 E 76TH ST; 1010 E 76TH ST,"$27,906.11",27906.11
8,Sidewalk Menu (2024),545 E 88TH ST,"$12,311.37",12311.37
8,Sidewalk Menu (2024),8226 S DORCHESTER AVE,"$5,264.31",5264.31
8,Sidewalk Menu (2024),8545 S KENWOOD AVE,"$15,263.82",15263.82
8,Sidewalk Menu (2024),8829-8833 S EUCLID AVE,"$14,674.07",14674.07
8,Sidewalk Menu (2024),8906 S EAST END AVE,"$10,260.33",10260.33
8,Sidewalk Menu (2024),9143 S EUCLID AVE,"$3,355.47",3355.47
8,Sidewalk Menu (2024),9157 S CONSTANCE AVE,"$31,073.07",31073.07
8,Sidewalk Menu (2024),9200 S AVALON AVE; S AVALON AVE & E 92ND ST,"$17,807.60",17807.6
8,Sidewalk Menu (2024),9747 S DOBSON AVE,"$6,427.47",6427.47
8,Street Bump Outs Menu (2024),S JEFFERY BLVD & E 81ST ST,"$10,879.95",10879.95
8,Street Light Upgrade Menu (2024),1643 E 86TH PL,$500.00,500.0
8,Street Light Upgrade Menu (2024),7914 S EUCLID AVE,$500.00,500.0
8,Street Light Upgrade Menu (2024),8321 S DANTE AVE,$500.00,500.0
8,Street Light Upgrade Menu (2024),9342 S EAST END AVE,$500.00,500.0
8,Street Resurfacing Menu (2024),ON E 77TH ST FROM S STONY ISLAND AVE (1600 E) TO S EAST END AVE (1700 E),"$32,412.06",32412.06
8,Street Resurfacing Menu (2024),ON E 84TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E),"$28,006.80",28006.8
8,Street Resurfacing Menu (2024),ON E 85TH PL FROM 1224 E TO S AVALON AVE (1300 E),"$41,162.02",41162.02
8,Street Resurfacing Menu (2024),ON E 85TH ST FROM S BLACKSTONE AVE (1500 E) TO S EAST END AVE (1700 E),"$112,300.27",112300.27
8,Street Resurfacing Menu (2024),ON E 86TH PL FROM S EAST END AVE (1700 E) TO S CREGIER AVE (1800 E),"$11,743.80",11743.8
8,Street Resurfacing Menu (2024),ON E 86TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E),"$29,954.34",29954.34
8,Street Resurfacing Menu (2024),ON E 87TH PL FROM S EBERHART AVE (500 E) TO S ST LAWRENCE AVE (600 E),"$49,079.24",49079.24
8,Street Resurfacing Menu (2024),ON E 90TH PL FROM 1400 E TO S DANTE AVE (1500 E),"$38,431.59",38431.59
8,Street Resurfacing Menu (2024),ON S BENNETT AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),"$53,400.95",53400.95
8,Street Resurfacing Menu (2024),ON S CORNELL AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),"$55,078.42",55078.42
8,Street Resurfacing Menu (2024),ON S CRANDON AVE FROM 8714 S TO E 88TH ST (8800 S),"$38,284.65",38284.65
8,Street Resurfacing Menu (2024),ON S CREGIER AVE FROM E 76TH ST (7600 S) TO E 77TH ST (7700 S),"$50,445.94",50445.94
8,Street Resurfacing Menu (2024),ON S DOBSON AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),"$63,540.14",63540.14
8,Street Resurfacing Menu (2024),ON S DREXEL AVE FROM E 84TH ST (8400 S) TO E 85TH ST (8500 S),"$53,962.62",53962.62
8,Street Resurfacing Menu (2024),ON S GREENWOOD AVE FROM E 95TH ST (9500 S) TO E 96TH ST (9600 S),"$56,957.43",56957.43
8,Street Resurfacing Menu (2024),ON S HARPER AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),"$58,226.21",58226.21
8,Street Resurfacing Menu (2024),ON S INGLESIDE AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),"$62,248.46",62248.46
8,Street Resurfacing Menu (2024),ON S KENWOOD AVE FROM E 83RD ST (8300 S) TO E 85TH ST (8530 S),"$97,567.59",97567.59
8,Street Resurfacing Menu (2024),ON S KIMBARK AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),"$66,454.24",66454.24
8,Street Resurfacing Menu (2024),ON S RIDGELAND AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),"$54,902.27",54902.27
8,Street Resurfacing Menu (2024),ON S RIDGELAND AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$54,223.02",54223.02
8,Street Resurfacing Menu (2024),ON S UNIVERSITY AVE FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S),"$46,799.04",46799.04
8,Street Resurfacing Menu (2024),ON S WOODLAWN AVE FROM E 85TH ST (8500 S) TO S AVALON AVE (8599 S),"$81,501.97",81501.97
8,Street Speed Hump Menu (2024),ON E 92ND ST FROM S STONY ISLAND AVE (1600 E) TO S CREGIER AVE (1800 E),"$9,760.00",9760.0
8,Street Speed Hump Menu (2024),ON S RIDGELAND AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$4,700.00",4700.0
8,Street Speed Hump Replacement (2024),ON E 85TH ST FROM S BLACKSTONE AVE (1500 E) TO S EAST END AVE (1700 E),$0.00,0.0
8,Street Speed Hump Replacement (2024),ON S CREGIER AVE FROM E 76TH ST (7600 S) TO E 77TH ST (7700 S),$0.00,0.0
8,Street Speed Hump Replacement (2024),ON S DOBSON AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),$0.00,0.0
8,Street Speed Hump Replacement (2024),ON S HARPER AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),$0.00,0.0
8,Street Speed Hump Replacement (2024),ON S INGLESIDE AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),$0.00,0.0
8,Street Speed Hump Replacement (2024),ON S KIMBARK AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),$0.00,0.0
9,ADA - Alley Resurfacing Menu (2024),E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,"$5,820.90",5820.9
9,Alley Resurfacing Menu (2024),E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,"$36,148.94",36148.94
9,Alley Speed Hump Menu (2024),W 95TH PL & S NORMAL AVE&S EGGLESTON AVE & W 96TH ST,"$2,175.00",2175.0
9,Alley Speed Hump Replacement (2024),E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,$0.00,0.0
9,Bollard Menu (2024),12107 S HARVARD AVE,"$2,630.90",2630.9
9,Bollard Menu (2024),148 W 111TH PL,"$1,615.66",1615.66
9,Bollard Menu (2024),S RHODES AVE & E 102ND ST 10200-10202 S PARNELL AVE; 11117 S EDBROOKE AVE; 46 E 107TH ST; 15-21 E 100TH ST;,"$2,028.82",2028.82
9,Miscellaneous CDOT Projects (2024),10422-10428 S MARYLAND AVE; 10010 S STATE ST; 10157 S LAFAYETTE AVE; 122 E 103RD ST; 132 E 103RD ST; 22-26 E 119TH ST,"$1,500.00",1500.0
9,Sidewalk Menu (2024),10522 S CALUMET AVE,"$5,858.08",5858.08
9,Sidewalk Menu (2024),10841 S PRAIRIE AVE,"$8,309.18",8309.18
9,Sidewalk Menu (2024),12100 S HARVARD AVE,"$3,849.05",3849.05
9,Sidewalk Menu (2024),12234 S LA SALLE ST,"$7,478.82",7478.82
9,Sidewalk Menu (2024),12500 S EMERALD AVE,"$36,472.78",36472.78
9,Sidewalk Menu (2024),12530 S WALLACE ST,"$5,072.29",5072.29
9,Sidewalk Menu (2024),12825 S WALLACE ST,"$26,221.25",26221.25
9,Sidewalk Menu (2024),12869 S GREEN ST,"$1,301.91",1301.91
9,Sidewalk Menu (2024),27 E 102ND PL,"$4,286.51",4286.51
9,Sidewalk Menu (2024),655-657 E 114TH ST,"$17,775.25",17775.25
9,Sidewalk Menu (2024),9308 S NORMAL AVE,"$5,786.90",5786.9
9,Sidewalk Menu (2024),9801 S CALUMET AVE,"$6,801.17",6801.17
9,Sidewalk Menu (2024),9824 S INDIANA AVE,"$3,251.28",3251.28
9,Sidewalk Menu (2024),ON W 125TH PL FROM S PARNELL AVE (550 W) TO S WALLACE ST (600 W),"$50,000.00",50000.0
9,Street Light Upgrade Menu (2024),127 E 107TH ST,$500.00,500.0
9,Street Light Upgrade Menu (2024),559 E 104TH ST,$500.00,500.0
9,Street Resurfacing Menu (2024),221-330 W 98TH ST; ON W 98TH ST FROM 221 W TO S HARVARD AVE (330 W),"$139,073.02",139073.02
9,Street Resurfacing Menu (2024),ON E 112TH ST FROM S ST LAWRENCE AVE (600 E) TO S CHAMPLAIN AVE (630 E),"$107,559.13",107559.13
9,Street Resurfacing Menu (2024),ON S EDBROOKE AVE FROM E 105TH ST (10500 S) TO E 107TH ST (10700 S),"$113,114.20",113114.2
9,Street Resurfacing Menu (2024),ON S EMERALD AVE FROM W VERMONT ST (12730 S) TO W 128TH PL (12830 S),"$66,857.90",66857.9
9,Street Resurfacing Menu (2024),ON S FOREST AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),"$56,916.13",56916.13
9,Street Resurfacing Menu (2024),ON S FOREST AVE FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S),"$44,466.70",44466.7
9,Street Resurfacing Menu (2024),ON S LA SALLE ST FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),"$54,138.92",54138.92
9,Street Resurfacing Menu (2024),ON S NORMAL AVE FROM W 96TH ST (9600 S) TO W 97TH ST (9700 S),"$71,666.98",71666.98
9,Street Resurfacing Menu (2024),ON S PERRY AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),"$53,463.65",53463.65
9,Street Resurfacing Menu (2024),ON S PRAIRIE AVE FROM E 115TH ST (11500 S) TO E KENSINGTON AVE (11550 S),"$59,469.82",59469.82
9,Street Resurfacing Menu (2024),ON S STEWART AVE FROM W 124TH ST (12400 S) TO W 125TH ST (12500 S),"$49,617.56",49617.56
9,Street Resurfacing Menu (2024),ON S WENTWORTH AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),"$62,565.09",62565.09
9,Street Resurfacing Menu (2024),ON S YALE AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S),"$63,011.81",63011.81
9,Street Resurfacing Menu (2024),ON W 103RD PL FROM S STATE ST (0 E) TO S PERRY AVE (100 W),"$64,900.21",64900.21
9,Street Resurfacing Menu (2024),ON W 104TH ST FROM S STATE ST (0 E) TO S WENTWORTH AVE (200 W),"$126,349.58",126349.58
9,Street Resurfacing Menu (2024),ON W 96TH PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),"$47,859.15",47859.15
9,Street Resurfacing Menu (2024),ON W 98TH ST FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),"$46,033.67",46033.67
9,Street Speed Hump Replacement (2024),ON S EMERALD AVE FROM W VERMONT ST (12730 S) TO W 128TH PL (12830 S),$0.00,0.0
9,Street Speed Hump Replacement (2024),ON S YALE AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S),$0.00,0.0
9,Street Speed Hump Replacement (2024),ON W 103RD PL FROM S STATE ST (0 E) TO S PERRY AVE (100 W),$0.00,0.0
9,Street Speed Hump Replacement (2024),ON W 104TH ST FROM S STATE ST (0 E) TO S WENTWORTH AVE (200 W),$0.00,0.0
9,Street Speed Hump Replacement (2024),ON W 96TH PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),$0.00,0.0
10,Alley Speed Hump Menu (2024),E 128TH ST & S EXCHANGE AVE,"$1,450.00",1450.0
10,Diagonal Parking Menu (2024),3325 E 106TH ST,"$25,182.49",25182.49
10,Miscellaneous CDOT Projects (2024),11000 S MACKINAW AVE,$660.00,660.0
10,Sidewalk Menu (2024),10001 S EXCHANGE AVE,"$1,170.11",1170.11
10,Sidewalk Menu (2024),10129 S AVENUE N,"$6,999.08",6999.08
10,Sidewalk Menu (2024),10143 S AVENUE N,"$3,050.97",3050.97
10,Sidewalk Menu (2024),10417 S AVENUE M,"$6,876.30",6876.3
10,Sidewalk Menu (2024),10418 S AVENUE G,"$12,684.42",12684.42
10,Sidewalk Menu (2024),10458 S AVENUE L,"$18,257.67",18257.67
10,Sidewalk Menu (2024),10500 S HOXIE AVE,"$18,383.18",18383.18
10,Sidewalk Menu (2024),10634-10636 S AVENUE H,"$13,309.03",13309.03
10,Sidewalk Menu (2024),10857 S AVENUE L,"$22,232.85",22232.85
10,Sidewalk Menu (2024),10919 S AVENUE O,"$8,689.71",8689.71
10,Sidewalk Menu (2024),11003 S AVENUE E,"$18,601.84",18601.84
10,Sidewalk Menu (2024),11020 S AVENUE F,"$5,460.87",5460.87
10,Sidewalk Menu (2024),11040 S AVENUE C,"$7,477.06",7477.06
10,Sidewalk Menu (2024),11051 S EWING AVE,"$8,022.28",8022.28
10,Sidewalk Menu (2024),11056 S STATE LINE RD,"$46,750.99",46750.99
10,Sidewalk Menu (2024),11100-11108 S STATE LINE RD,"$70,769.01",70769.01
10,Sidewalk Menu (2024),11106-11110 S AVENUE J,"$8,617.48",8617.48
10,Sidewalk Menu (2024),11202 S GREEN BAY AVE,"$5,327.76",5327.76
10,Sidewalk Menu (2024),11300 S AVENUE H,"$14,918.92",14918.92
10,Sidewalk Menu (2024),12808 S MUSKEGON AVE,"$6,498.74",6498.74
10,Sidewalk Menu (2024),12858 S COMMERCIAL AVE,"$7,457.25",7457.25
10,Sidewalk Menu (2024),12941 S MUSKEGON AVE,"$6,214.87",6214.87
10,Sidewalk Menu (2024),12950 S HOUSTON AVE,"$12,868.55",12868.55
10,Sidewalk Menu (2024),13020 S MANISTEE AVE,"$5,043.59",5043.59
10,Sidewalk Menu (2024),13037 S MANISTEE AVE,"$7,439.23",7439.23
10,Sidewalk Menu (2024),13108 S AVENUE O,"$4,288.11",4288.11
10,Sidewalk Menu (2024),13156 S ST LAWRENCE AVE,"$7,957.14",7957.14
10,Sidewalk Menu (2024),13518 S BURLEY AVE,"$7,395.01",7395.01
10,Sidewalk Menu (2024),13529 S MACKINAW AVE,"$2,226.14",2226.14
10,Sidewalk Menu (2024),13685 S BRAINARD AVE,"$6,913.51",6913.51
10,Sidewalk Menu (2024),2724 E 127TH ST,"$12,782.37",12782.37
10,Sidewalk Menu (2024),3506 E 114TH ST,"$3,081.81",3081.81
10,Sidewalk Menu (2024),9000 S ESCANABA AVE; ON E 90TH ST FROM S ESCANABA AVE (2900 E) TO S EXCHANGE AVE (2940 E),"$9,318.87",9318.87
10,Sidewalk Menu (2024),9607 S EXCHANGE AVE,"$1,057.35",1057.35
