ward,menu_package,address,cost,cost_numeric
6,Street Speed Hump Menu (2025),ON E 77TH ST FROM S STATE ST (0 E) TO S COTTAGE GROVE AVE (800 E),"$34,160.00",34160.0
6,Street Speed Hump Menu (2025),ON E 80TH ST FROM S STATE ST (0 E) TO S COTTAGE GROVE AVE (800 E),"$8,418.03",8418.03
6,Street Speed Hump Menu (2025),ON E 80TH ST FROM S VINCENNES AVE (410 W) TO S HALSTED ST (800 W),"$9,760.00",9760.0
6,Street Speed Hump Menu (2025),ON E 82ND ST FROM S STATE ST (0 E) TO S COTTAGE GROVE AVE (800 E),"$34,160.00",34160.0
6,Street Speed Hump Menu (2025),ON E 84TH ST FROM S WABASH AVE (50 E) TO S MICHIGAN AVE (100 E),"$2,440.00",2440.0
6,Street Speed Hump Menu (2025),ON E 93RD ST FROM S STATE ST (0 E) TO S DR MARTIN LUTHER KING JR DR (400 E),"$17,080.00",17080.0
6,Street Speed Hump Menu (2025),ON E 94TH ST FROM S STATE ST (0 E) TO S DR MARTIN LUTHER KING JR DR (400 E),"$17,080.00",17080.0
6,Street Speed Hump Menu (2025),ON S MICHIGAN AVE FROM E 91ST ST (9100 S) TO E 95TH ST (9500 S),"$19,520.00",19520.0
6,Street Speed Hump Menu (2025),ON S VERNON AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2025),ON S WABASH AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2025),ON W 81ST ST FROM S VINCENNES AVE (430 W) TO S HALSTED ST (800 W),"$4,880.00",4880.0
6,Tuley Park baseball field improvement,501 E 90TH PL,"$50,000.00",50000.0
6,Walking track at Cole Park,361 E 85TH ST,"$100,000.00",100000.0
6,Walking track installation at Cole Park,361 E 85TH ST,"$100,000.00",100000.0
7,Curb & Gutter Menu (2025),ON E 80TH PL FROM S COMMERCIAL CT (3000 E) TO S HOUSTON AVE (3030 E),"$6,419.17",6419.17
7,Sidewalk Menu (2025),2114 E 100TH ST,"$7,757.85",7757.85
7,Sidewalk Menu (2025),2309 E 83RD ST,"$11,082.86",11082.86
7,Sidewalk Menu (2025),7129 S CORNELL AVE,"$7,127.94",7127.94
7,Sidewalk Menu (2025),7711 S OGLESBY AVE,"$5,037.51",5037.51
7,Sidewalk Menu (2025),9020 S PAXTON AVE,"$11,111.20",11111.2
7,Street Bump Outs Menu (2025),E 75TH ST & S EUCLID AVE,"$21,435.46",21435.46
7,Street Bump Outs Menu (2025),S PAXTON AVE & E 73RD ST,"$10,544.43",10544.43
7,Street Light Upgrade Menu (2025),3021 E 80TH PL,$500.00,500.0
7,Street Light Upgrade Menu (2025),7700 S CRANDON AVE; E 77TH ST & S LUELLA AVE&S CRANDON AVE & E 78TH ST,$500.00,500.0
7,Street Light Upgrade Menu (2025),7720 S COLES AVE,$500.00,500.0
7,Street Light Upgrade Menu (2025),8139 S SOUTH SHORE DR,$500.00,500.0
7,Street Light Upgrade Menu (2025),E 77TH ST & S OGLESBY AVE&S CRANDON AVE & E 78TH ST; 7701 S CRANDON AVE,$500.00,500.0
7,Street Resurfacing Menu (2025),ON E 72ND PL FROM S RIDGELAND AVE (1730 E) TO S CONSTANCE AVE (1820 E),"$34,291.90",34291.9
7,Street Resurfacing Menu (2025),ON E 74TH ST FROM S CHAPPEL AVE (2030 E) TO S MERRILL AVE (2130 E),"$74,014.33",74014.33
7,Street Resurfacing Menu (2025),ON E 77TH ST FROM S MERRILL AVE (2130 E) TO S LUELLA AVE (2230 E),"$45,096.02",45096.02
7,Street Resurfacing Menu (2025),ON E 80TH PL FROM S COMMERCIAL CT (3000 E) TO S HOUSTON AVE (3030 E),"$24,415.31",24415.31
7,Street Resurfacing Menu (2025),ON S BENSLEY AVE FROM E 99TH ST (9899 S) TO E 100TH ST (10000 S),"$64,311.31",64311.31
7,Street Resurfacing Menu (2025),ON S COLFAX AVE FROM E 87TH ST (8700 S) TO S SOUTH CHICAGO AVE (8890 S),"$106,437.24",106437.24
7,Street Resurfacing Menu (2025),ON S CRANDON AVE FROM E 101ST ST (10100 S) TO E 102ND ST (10200 S),"$59,311.68",59311.68
7,Street Resurfacing Menu (2025),ON S CRANDON AVE FROM E 103RD ST (10300 S) TO E 104TH ST (10400 S),"$65,184.41",65184.41
7,Street Resurfacing Menu (2025),ON S CRANDON AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$46,940.44",46940.44
7,Street Resurfacing Menu (2025),ON S CRANDON AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$59,157.76",59157.76
7,Street Resurfacing Menu (2025),ON S CRANDON AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S),"$122,875.55",122875.55
7,Street Resurfacing Menu (2025),ON S ESSEX AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$63,402.52",63402.52
7,Street Resurfacing Menu (2025),ON S HOUSTON AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),"$56,513.06",56513.06
7,Street Resurfacing Menu (2025),ON S MUSKEGON AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$53,639.81",53639.81
7,Street Resurfacing Menu (2025),ON S OGLESBY AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S),"$68,129.40",68129.4
7,Street Resurfacing Menu (2025),ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD ST (10300 S),"$121,487.70",121487.7
7,Street Resurfacing Menu (2025),ON S PHILLIPS AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S),"$58,865.76",58865.76
7,Street Resurfacing Menu (2025),ON S SAGINAW AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$53,639.81",53639.81
7,Street Resurfacing Menu (2025),ON S YATES AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S),"$156,197.89",156197.89
7,Street Speed Hump Menu (2025),ON E 102ND ST FROM S OGLESBY AVE (2400 E) TO S BENSLEY AVE (2500 E),"$4,880.00",4880.0
7,Street Speed Hump Menu (2025),ON E 94TH ST FROM S JEFFERY AVE (2000 E) TO S ANTHONY AVE (3000 E),"$41,480.00",41480.0
7,Street Speed Hump Menu (2025),ON S CRANDON AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2025),ON S ESSEX AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S),"$4,880.00",4880.0
7,Street Speed Hump Menu (2025),ON S KINGSTON AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),"$3,071.67",3071.67
7,Street Speed Hump Menu (2025),ON S OGLESBY AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S),"$4,880.00",4880.0
7,Street Speed Hump Replacement (2025),ON S BENSLEY AVE FROM E 99TH ST (9899 S) TO E 100TH ST (10000 S),$0.00,0.0
7,Street Speed Hump Replacement (2025),ON S CRANDON AVE FROM E 103RD ST (10300 S) TO E 104TH ST (10400 S),$0.00,0.0
7,Street Speed Hump Replacement (2025),ON S CRANDON AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),$0.00,0.0
7,Street Speed Hump Replacement (2025),ON S CRANDON AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S),$0.00,0.0
7,Street Speed Hump Replacement (2025),ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD ST (10300 S),$0.00,0.0
8,Alley Apron Menu (2025),9132 S CREGIER AVE,"$34,046.83",34046.83
8,Alley Resurfacing Menu (2025),E 88TH ST & S DANTE AVE&S BLACKSTONE AVE & E 89TH ST,"$10,166.26",10166.26
8,Grand Crossing Park Improvements,7655 S INGLESIDE AVE,"$50,000.00",50000.0
8,Jesse Owens Park Improvements,8800 S CLYDE AVE,"$50,000.00",50000.0
8,Sidewalk Menu (2025),1235 E 97TH PL; 1239 E 97TH PL; 1247 E 97TH PL; 1251 E 97TH PL; 1254 E 97TH PL; 1257 E 97TH PL,"$29,008.65",29008.65
8,Sidewalk Menu (2025),7200 S DORCHESTER AVE,"$38,601.05",38601.05
8,Sidewalk Menu (2025),7943-7945 S JEFFERY BLVD,"$9,260.45",9260.45
8,Sidewalk Menu (2025),8135 S EUCLID AVE,"$9,050.39",9050.39
8,Sidewalk Menu (2025),8458 S MARYLAND AVE,"$46,168.46",46168.46
8,Sidewalk Menu (2025),8815 S CORNELL AVE,"$1,656.39",1656.39
8,Sidewalk Menu (2025),8918 S CHAPPEL AVE,"$15,007.46",15007.46
8,Sidewalk Menu (2025),8944 S CLYDE AVE,"$2,242.05",2242.05
8,Sidewalk Menu (2025),9156 S BENNETT AVE,"$17,989.84",17989.84
8,Sidewalk Menu (2025),9305 S DR MARTIN LUTHER KING JR DR,"$4,262.35",4262.35
8,Sidewalk Menu (2025),9314 S EAST END AVE,"$5,935.17",5935.17
8,Sidewalk Menu (2025),9600 S UNIVERSITY AVE,"$26,176.20",26176.2
8,Street Resurfacing Menu (2025),ON E 72ND PL FROM S DORCHESTER AVE (1400 E) TO S BLACKSTONE AVE (1500 E),"$66,426.55",66426.55
8,Street Resurfacing Menu (2025),ON E 74TH ST FROM S KENWOOD AVE (1330 E) TO S DORCHESTER AVE (1400 E),"$29,593.93",29593.93
8,Street Resurfacing Menu (2025),ON E 82ND ST FROM S MERRILL AVE (2130 E) TO S LUELLA AVE (2230 E),"$56,814.09",56814.09
8,Street Resurfacing Menu (2025),ON E 85TH ST FROM S EAST END AVE (1700 E) TO S CREGIER AVE (1800 E),"$47,436.99",47436.99
8,Street Resurfacing Menu (2025),ON E 86TH ST FROM 950 E TO S INGLESIDE AVE (930 E),"$19,024.96",19024.96
8,Street Resurfacing Menu (2025),ON E 92ND ST FROM S STONY ISLAND AVE (1600 E) TO S CREGIER AVE (1800 E),"$124,400.38",124400.38
8,Street Resurfacing Menu (2025),ON E 94TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE (430 E),"$21,461.79",21461.79
8,Street Resurfacing Menu (2025),ON S AVALON AVE FROM 9858 S TO E 98TH ST (9800 S),"$54,638.03",54638.03
8,Street Resurfacing Menu (2025),ON S BLACKSTONE AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S),"$61,169.21",61169.21
8,Street Resurfacing Menu (2025),ON S CHAPPEL AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),"$62,835.52",62835.52
8,Street Resurfacing Menu (2025),ON S CLYDE AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S),"$57,867.44",57867.44
8,Street Resurfacing Menu (2025),ON S CONSTANCE AVE FROM E 90TH ST (9000 S) TO E 92ND ST (9200 S),"$109,737.85",109737.85
8,Street Resurfacing Menu (2025),ON S CORNELL AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$48,912.93",48912.93
8,Street Resurfacing Menu (2025),ON S DOBSON AVE FROM E 95TH ST (9500 S) TO E 96TH ST (9600 S),"$55,548.17",55548.17
8,Street Resurfacing Menu (2025),ON S EAST END AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),"$57,867.57",57867.57
8,Street Resurfacing Menu (2025),ON S ELLIS AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S),"$56,926.05",56926.05
8,Street Resurfacing Menu (2025),ON S KENWOOD AVE FROM E 85TH ST (8530 S) TO E 87TH ST (8700 S),"$49,500.47",49500.47
8,Street Resurfacing Menu (2025),ON S LUELLA AVE FROM E 84TH ST (8400 S) TO E 85TH ST (8500 S),"$54,080.20",54080.2
8,Street Resurfacing Menu (2025),ON S RIDGELAND AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S),"$62,506.31",62506.31
8,Street Speed Hump Menu (2025),ON E 84TH ST FROM S STONY ISLAND AVE (1600 E) TO S EAST END AVE (1700 E),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON E 85TH ST FROM S EAST END AVE (1700 E) TO S CREGIER AVE (1800 E),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON E 89TH PL FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE (500 E),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON E 89TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE (500 E),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON E 91ST PL FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE (500 E),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON S DORCHESTER AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON S DORCHESTER AVE FROM E 85TH ST (8500 S) TO E 87TH ST (8700 S),"$9,760.00",9760.0
8,Street Speed Hump Menu (2025),ON S MARYLAND AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON S MERRILL AVE FROM E 75TH ST (7500 S) TO E 76TH ST (7600 S),"$4,880.00",4880.0
8,Street Speed Hump Menu (2025),ON S WOODLAWN AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9099 S),"$4,880.00",4880.0
8,Street Speed Hump Replacement (2025),ON S CHAPPEL AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S),$0.00,0.0
9,Alley Resurfacing Menu (2025),S PARNELL AVE & W 123RD ST&W 124TH ST & S WALLACE ST,"$59,989.82",59989.82
9,Alley Resurfacing Menu (2025),W 128TH PL & S PARNELL AVE&S PARNELL AVE & W 128TH ST,"$12,756.52",12756.52
9,Alley Speed Hump Menu (2025),S HARVARD AVE & W 126TH ST&W 127TH ST & S PRINCETON AVE,"$1,450.00",1450.0
9,Curb & Gutter Menu (2025),ON S PRAIRIE AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S),"$260,350.12",260350.12
9,Sidewalk Menu (2025),10047 S EBERHART AVE,"$3,721.46",3721.46
9,Sidewalk Menu (2025),10356 S EBERHART AVE,"$12,453.51",12453.51
9,Sidewalk Menu (2025),10437 S INDIANA AVE,"$5,624.98",5624.98
9,Sidewalk Menu (2025),12835 S LOWE AVE,"$6,879.92",6879.92
9,Sidewalk Menu (2025),12835 S UNION AVE,"$20,162.04",20162.04
9,Sidewalk Menu (2025),225 W 118TH ST,"$10,829.88",10829.88
9,Sidewalk Menu (2025),551 E 106TH ST,"$1,509.04",1509.04
9,Sidewalk Menu (2025),58 W 108TH PL,"$16,262.98",16262.98
9,Sidewalk Menu (2025),711 E 105TH PL,"$7,244.91",7244.91
9,Sidewalk Menu (2025),9400 S NORMAL AVE,"$13,732.37",13732.37
9,Sidewalk Menu (2025),ON S CORLISS AVE FROM S DOTY AVE W (11110 S) TO E 112TH ST (11200 S),"$2,562.20",2562.2
9,Street Light Upgrade Menu (2025),140 E 121ST PL,$500.00,500.0
9,Street Resurfacing Menu (2025),ON E 109TH ST FROM S EBERHART AVE (500 E) TO S RHODES AVE (530 E),"$44,622.83",44622.83
9,Street Resurfacing Menu (2025),ON E 114TH ST FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E),"$45,826.13",45826.13
9,Street Resurfacing Menu (2025),ON E 120TH PL FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E),"$81,752.55",81752.55
9,Street Resurfacing Menu (2025),ON E 125TH PL FROM S EDBROOKE AVE (130 E) TO S INDIANA AVE (200 E),"$18,261.61",18261.61
9,Street Resurfacing Menu (2025),ON S CALUMET AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S),"$54,403.15",54403.15
9,Street Resurfacing Menu (2025),ON S CORLISS AVE FROM S DOTY AVE W (11110 S) TO E 112TH ST (11200 S),"$59,699.35",59699.35
9,Street Resurfacing Menu (2025),ON S FOREST AVE FROM E 106TH ST (10600 S) TO E 107TH ST (10700 S),"$58,654.21",58654.21
9,Street Resurfacing Menu (2025),ON S HARVARD AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),"$57,666.73",57666.73
9,Street Resurfacing Menu (2025),ON S INDIANA AVE FROM E 111TH ST (11100 S) TO E 112TH ST (11200 S),"$68,769.95",68769.95
9,Street Resurfacing Menu (2025),ON S LA SALLE ST FROM W 124TH ST (12400 S) TO W 125TH ST (12500 S),"$54,256.36",54256.36
9,Street Resurfacing Menu (2025),ON S NORMAL AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),"$62,775.61",62775.61
9,Street Resurfacing Menu (2025),ON S PERRY AVE FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S),"$59,701.31",59701.31
9,Street Resurfacing Menu (2025),ON S PRAIRIE AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S),"$58,681.48",58681.48
9,Street Resurfacing Menu (2025),ON S UNION AVE FROM W VERMONT ST (12720 S) TO W 128TH PL (12830 S),"$71,529.53",71529.53
9,Street Resurfacing Menu (2025),ON S VERNON AVE FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S),"$65,985.99",65985.99
9,Street Resurfacing Menu (2025),ON S WALLACE ST FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S),"$53,412.51",53412.51
9,Street Resurfacing Menu (2025),ON S WALLACE ST FROM W 95TH ST (9500 S) TO W 97TH ST (9700 S),"$103,433.52",103433.52
9,Street Resurfacing Menu (2025),ON W 129TH PL FROM S WALLACE ST (600 W) TO S LOWE AVE (630 W),"$33,080.20",33080.2
10,Alley Resurfacing Menu (2025),8745 S COMMERCIAL AVE; S COMMERCIAL AVE & E 87TH ST&E 88TH ST & S HOUSTON AVE,"$38,254.82",38254.82
10,Alley Resurfacing Menu (2025),9858 S MARQUETTE AVE; S MARQUETTE AVE & E 98TH ST&E 99TH ST & S MARQUETTE AVE,"$42,362.26",42362.26
10,Alley Resurfacing Menu (2025),S AVENUE M & E 95TH ST&E 96TH ST & S AVENUE N,"$50,453.54",50453.54
10,Alley Speed Hump Menu (2025),S AVENUE L & E 97TH ST&E 98TH ST & S AVENUE M,"$1,450.00",1450.0
10,Alley Speed Hump Menu (2025),S AVENUE N & E 97TH ST&E 98TH ST & S AVENUE M,"$1,450.00",1450.0
10,Alley Speed Hump Replacement (2025),9858 S MARQUETTE AVE; S MARQUETTE AVE & E 98TH ST&E 99TH ST & S MARQUETTE AVE,$0.00,0.0
10,Alley Speed Hump Replacement (2025),S AVENUE M & E 95TH ST&E 96TH ST & S AVENUE N,$0.00,0.0
10,Curb & Gutter Menu (2025),11113-11115 S EWING AVE,"$3,254.02",3254.02
10,Curb & Gutter Menu (2025),11131-11143 S AVENUE L,"$36,018.37",36018.37
10,Miscellaneous CDOT Projects (2025),13300 S BALTIMORE AVE,$660.00,660.0
10,Miscellaneous CDOT Projects (2025),3306 E 91ST ST; 8700 S HOUSTON AVE; 8812 S HOUSTON AVE; 8927 S BRANDON AVE; 8537 S,"$1,125.00",1125.0
10,Miscellaneous CDOT Projects (2025),ESCANABA AVE; 9116 S HOUSTON AVE; 9224 S BURLEY AVE 8401 S BURLEY AVE; 8319 S BUFFALO AVE; 8449 S BURLEY AVE; 8454 S BURLEY AVE; 8458 S,"$1,125.00",1125.0
10,Miscellaneous CDOT Projects (2025),BUFFALO AVE; 8415 S BAKER AVE; 8406 S BAKER AVE 8735 S BURLEY AVE; 8809 S BURLEY AVE; 8819 S BURLEY AVE; 8818 S BUFFALO AVE; 8911 S,"$1,125.00",1125.0
10,Miscellaneous CDOT Projects (2025),BUFFALO AVE; 3318 E 88TH ST; 8840 S BUFFALO AVE 9220 S BURLEY AVE; 9907 S AVENUE L; 12600 S TORRENCE AVE; 3304 E 92ND ST; 9118 S,"$1,125.00",1125.0
10,Miscellaneous CDOT Projects (2025),MACKINAW AVE,$660.00,660.0
10,Pavement Markings Menu (2025),E 133RD ST & S GREEN BAY AVE,"$1,900.00",1900.0
10,Sidewalk Menu (2025),10302 S AVENUE J,"$21,498.46",21498.46
10,Sidewalk Menu (2025),10428 S AVENUE L,"$4,962.05",4962.05
10,Sidewalk Menu (2025),10446 S AVENUE G; 10442 S AVENUE G,"$13,110.27",13110.27
10,Sidewalk Menu (2025),10616 S AVENUE H,"$5,794.71",5794.71
10,Sidewalk Menu (2025),10636-10652 S AVENUE O,"$31,012.55",31012.55
10,Sidewalk Menu (2025),10701 S AVENUE O,"$18,711.49",18711.49
10,Sidewalk Menu (2025),10754 S AVENUE O,"$5,364.23",5364.23
10,Sidewalk Menu (2025),11100 S EWING AVE,"$20,928.24",20928.24
10,Sidewalk Menu (2025),11329 S AVENUE N,"$5,576.35",5576.35
10,Sidewalk Menu (2025),11509 S AVENUE L,$478.99,478.99
10,Sidewalk Menu (2025),13104 S AVENUE O,"$5,226.68",5226.68
10,Sidewalk Menu (2025),13116 S MUSKEGON AVE,"$4,406.64",4406.64
10,Sidewalk Menu (2025),13293 S RIVERDALE AVE,"$16,961.14",16961.14
10,Sidewalk Menu (2025),13431 S BURLEY AVE,"$4,469.37",4469.37
10,Sidewalk Menu (2025),3248 E 133RD ST,"$56,717.03",56717.03
10,Sidewalk Menu (2025),9523-9527 S MUSKEGON AVE,"$29,682.00",29682.0
10,Sidewalk Menu (2025),9811-9823 S MUSKEGON AVE,"$40,776.48",40776.48
10,Street Light Upgrade Menu (2025),ON E 96TH ST FROM S MARQUETTE AVE (2700 E) TO S ESCANABA AVE (2900 E),"$14,800.00",14800.0
10,Street Resurfacing Menu (2025),ON E 136TH PL FROM 344 E TO S INDIANA AVE (200 E),"$84,114.97",84114.97
10,Street Resurfacing Menu (2025),ON E 97TH ST FROM S ESCANABA AVE (2900 E) TO S EXCHANGE AVE (2940 E),"$35,143.05",35143.05
10,Street Resurfacing Menu (2025),ON S AVENUE E FROM E 106TH ST (10599 S) TO E 107TH ST (10700 S),"$59,398.04",59398.04
10,Street Resurfacing Menu (2025),ON S AVENUE H FROM E 116TH ST (11600 S) TO E 117TH ST (11700 S),"$78,560.11",78560.11
10,Street Resurfacing Menu (2025),ON S AVENUE J FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S),"$61,662.70",61662.7
10,Street Resurfacing Menu (2025),ON S AVENUE K FROM E 135TH ST (13500 S) TO E 136TH ST (13600 S),"$36,934.25",36934.25
10,Street Resurfacing Menu (2025),ON S AVENUE L FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S),"$68,323.52",68323.52
10,Street Resurfacing Menu (2025),ON S AVENUE L FROM E 101ST ST (10100 S) TO E 104TH ST (10400 S),"$234,251.93",234251.93
10,Street Resurfacing Menu (2025),ON S AVENUE M FROM E 103RD ST (10300 S) TO E 104TH ST (10400 S),"$75,641.32",75641.32
10,Street Resurfacing Menu (2025),ON S ESCANABA AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),"$63,592.93",63592.93
10,Street Resurfacing Menu (2025),ON S EXCHANGE AVE FROM E 130TH ST (13000 S) TO E 131ST ST (13100 S),"$60,071.81",60071.81
10,Street Speed Hump Menu (2025),ON E 108TH ST FROM S AVENUE E (3900 E) TO S AVENUE D (3930 E),"$2,440.00",2440.0
10,Street Speed Hump Menu (2025),ON E 109TH ST FROM S BENSLEY AVE (2500 E) TO S TORRENCE AVE (2630 E),"$7,320.00",7320.0
10,Street Speed Hump Menu (2025),ON E 131ST ST FROM S BURLEY AVE (3230 E) TO S BUFFALO AVE (3300 E),"$2,440.00",2440.0
10,Street Speed Hump Menu (2025),ON E 131ST ST FROM S ST LAWRENCE AVE (600 E) TO S CHAMPLAIN AVE (699 E),"$2,440.00",2440.0
10,Street Speed Hump Menu (2025),ON S AVENUE J FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S),"$4,880.00",4880.0
10,Street Speed Hump Menu (2025),ON S BAKER AVE FROM E 83RD PL (8300 S) TO S BRANDON AVE (8500 S),"$12,200.00",12200.0
10,Street Speed Hump Menu (2025),ON S FORRESTVILLE AVE FROM E 131ST ST (13100 S) TO E 133RD ST (13300 S),"$4,880.00",4880.0
10,Street Speed Hump Menu (2025),ON S GREEN BAY AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),"$4,880.00",4880.0
10,Street Speed Hump Menu (2025),ON S HOUSTON AVE FROM E 130TH ST (13000 S) TO E 131ST ST (13100 S),"$4,880.00",4880.0
10,Street Speed Hump Replacement (2025),ON S ESCANABA AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),$0.00,0.0
10,Street Speed Hump Replacement (2025),ON S EXCHANGE AVE FROM E 130TH ST (13000 S) TO E 131ST ST (13100 S),$0.00,0.0
11,Alley Apron Menu (2025),2812 S PRINCETON AVE,"$9,296.81",9296.81
11,Alley Apron Menu (2025),842 W 34TH ST,"$9,350.14",9350.14
11,Alley Apron Menu (2025),ON W 36TH ST FROM S LOWE AVE (630 W) TO S WALLACE ST (600 W),"$33,482.96",33482.96
11,Alley Resurfacing Menu (2025),3402 S MORGAN ST; W 34TH PL & S MORGAN ST; W 32ND PL & S CARPENTER ST,"$77,926.41",77926.41
11,Alley Resurfacing Menu (2025),S BONFIELD ST & W 31ST ST&S LYMAN ST & S KEELEY ST,"$4,078.87",4078.87
11,Alley Resurfacing Menu (2025),S LOWE AVE & W 25TH PL&W 26TH ST & S WALLACE ST,"$37,137.74",37137.74
11,Alley Resurfacing Menu (2025),S MORGAN ST & W 32ND PL&W 32ND ST & S ABERDEEN ST; 3216 S MORGAN ST,"$26,667.13",26667.13
11,Alley Speed Hump Menu (2025),S ASHLAND AVE & W 32ND ST&W 32ND PL & S PAULINA ST,"$3,625.00",3625.0
11,Alley Speed Hump Replacement (2025),3402 S MORGAN ST; W 34TH PL & S MORGAN ST; W 32ND PL & S CARPENTER ST,$0.00,0.0
11,Alley Speed Hump Replacement (2025),S LOWE AVE & W 25TH PL&W 26TH ST & S WALLACE ST,$0.00,0.0
11,Concrete Alley Menu (2025),W 35TH ST & S LOWE AVE&S UNION AVE & W 36TH ST; 3549 S UNION AVE,"$67,028.53",67028.53
11,Curb & Gutter Menu (2025),3402 S MAY ST,"$15,512.81",15512.81
11,Curb & Gutter Menu (2025),ON W 32ND PL FROM 1338 W TO S BENSON ST (1320 W),"$87,035.49",87035.49
11,Floodlight Menu (2025),424 W 42ND PL,$950.00,950.0
11,Mark Sheridan Academy playground resurfacing - turf,533 W 27TH ST,"$10,000.00",10000.0
11,Pedestrian Refuge Island Menu (2025),ON S CANAL ST FROM 2210 S TO S ARCHER AVE (2300 S),"$50,000.00",50000.0
11,placement Miscellaneous CDOT Projects (2025),ON W 29TH ST FROM S HALSTED ST (800 W) TO S POPLAR AVE (920 W),"$101,517.73",101517.73
11,Sidewalk Menu (2025),1231 W 31ST PL,"$3,533.84",3533.84
11,Sidewalk Menu (2025),1738 W 34TH ST,"$4,142.11",4142.11
11,Sidewalk Menu (2025),2223 S PRINCETON AVE,"$3,898.83",3898.83
11,Sidewalk Menu (2025),232 W 25TH PL,"$3,833.87",3833.87
11,Sidewalk Menu (2025),256 W 25TH PL,"$11,499.78",11499.78
11,Sidewalk Menu (2025),3055 S BROAD ST,"$4,124.74",4124.74
11,Sidewalk Menu (2025),336 W 25TH PL,"$3,660.43",3660.43
11,Sidewalk Menu (2025),3529 S UNION AVE,"$7,254.69",7254.69
